NumÃ©ro;Mise Ã  jour;VÃ©rifiÃ©;Nom de la structure;Adresse;Ville;Code Postal;FermÃ©;Fermeture temporaire;Lng;Lat
3425;March 16, 2020;True;Secours Catholique du Blanc-Mesnil - Paroisse Notre Dame;35 Avenue de la RÃ©publique, Le Blanc-Mesnil, France;Le Blanc-Mesnil;93150;False;FermÃ© Temporairement;2.4652919999999767;48.93662839999999
2845;March 16, 2020;True;Secours Catholique de Clichy - Accueil Social;1 AllÃ©e Romain Rolland, 93390 Clichy-sous-Bois, France;Clichy-sous-Bois;93390;False;FermÃ© Temporairement;2.5551236000000017;48.9046602
3432;March 16, 2020;True;Secours Catholique de Neuilly-sur-Marne;28 Rue Paul et Camille Thomoux, Neuilly-sur-Marne, France;Neuilly-sur-Marne;93330;False;FermÃ© Temporairement;2.5312798999999586;48.8580694
3433;March 16, 2020;True;Secours Catholique - Paroisse St-Paul des Nations;15 place George Pompidou, Noisy-le-Grand, France;Noisy-le-Grand;93160;False;FermÃ© Temporairement;2.5526099999999587;48.848579
3434;March 16, 2020;True;Secours Catholique de Vaujours;1 Rue de l'Ã‰glise, Vaujours, France;Vaujours;93410;False;FermÃ© Temporairement;2.5678633999999647;48.93102999999999
3114;March 16, 2020;True;Secours Catholique d'Aulnay - Partage sourire;3 Rue Christophe Colomb, 93600 Aulnay-sous-Bois, France;Aulnay-sous-Bois;93600;False;FermÃ© Temporairement;2.497850200000016;48.9551043
3426;March 16, 2020;True;Secours Catholique de Bobigny - Permanence d'accÃ¨s aux droits;7 Rue Oum Kalsoum, Bobigny, France;Bobigny;93000;False;FermÃ© Temporairement;2.440548100000001;48.90572950000001
3423;March 16, 2020;True;Secours Catholique d'Aulnay - citÃ© de l'Europe;9 AllÃ©e de Londres, Aulnay-sous-Bois, France;Aulnay-sous-Bois;93600;False;FermÃ© Temporairement;2.489839399999937;48.9501803
3424;March 16, 2020;True;Secours Catholique d'Aulnay - Soutien Scolaire;15 ter Rue Paul CÃ©zanne, Aulnay-sous-Bois, France;Aulnay-sous-Bois;93600;False;FermÃ© Temporairement;2.4919066999999586;48.9528896
3422;March 16, 2020;True;Secours Catholique de Stains;1 Rue Charles PÃ©guy, Stains, France;Stains;93240;False;FermÃ© Temporairement;2.373892899999987;48.9514797
3416;March 16, 2020;True;Secours Catholique de Dugny;15 Avenue Louis LariviÃ¨re, Dugny, France;Dugny;93440;False;FermÃ© Temporairement;2.4162054999999327;48.95317499999999
3430;March 16, 2020;True;Secours Catholique de Villepinte - accueil social;7 Rue de l'Ã‰glise, Villepinte, France;Villepinte;93420;False;FermÃ© Temporairement;2.534705000000031;48.9641165
3431;March 16, 2020;True;Secours Catholique de Villepinte - cours de franÃ§ais;2 AllÃ©e Louis Pergaud, Villepinte, France;Villepinte;93420;False;FermÃ© Temporairement;2.5438431999999693;48.96581800000001
3427;March 16, 2020;True;Secours Catholique de Drancy;93 Rue de la RÃ©publique, Drancy, France;Drancy;93700;False;FermÃ© Temporairement;2.437252199999989;48.9243341
3418;March 16, 2020;True;Secours Catholique de Pantin;5 Rue Condorcet, Pantin, France;Pantin;93500;False;FermÃ© Temporairement;2.3956163999999944;48.9052947
5450;March 16, 2020;True;Secours Catholique de La Courneuve;Ã‰glise Saint Yves, Avenue LÃ©nine, La Courneuve, France;La Courneuve;93120;Inconnu;FermÃ© Temporairement;2.412318300000038;48.9198238
3074;March 16, 2020;True;Secours Catholique de Montreuil;20 Rue du Clos FranÃ§ais, 93100 Montreuil, France;Montreuil;93100;False;FermÃ© Temporairement;2.431867499999953;48.865604
5243;March 16, 2020;True;Secours Catholique - CarriÃ¨res Plateforme Emploi;15 Rue des CarriÃ¨res, Rosny-sous-Bois, France;Rosny-sous-Bois;93110;False;FermÃ© Temporairement;2.48577320000004;48.8738793
3421;March 16, 2020;True;Secours Catholique de Saint-Ouen;Paroisse Notre Dame du Rosaire, Avenue Gabriel PÃ©ri, Saint-Ouen, France;Saint-Ouen;93400;False;FermÃ© Temporairement;2.3323387000000366;48.9064953
3428;March 16, 2020;True;Secours Catholique de Sevran;1 Rue Augustin Thierry, Sevran, France;Sevran;93270;False;FermÃ© Temporairement;2.531026900000029;48.93948149999999
3437;March 16, 2020;True;Secours Catholique de Noisy-le-Sec;12 Rue Pierre Brossolette, Noisy-le-Sec, France;Noisy-le-Sec;93130;False;FermÃ© Temporairement;2.455919300000005;48.8896806
3068;March 16, 2020;True;Maison de la Justice et du Droit de La Courneuve;2 Avenue de la RÃ©publique, 93120 La Courneuve, France;Aubervilliers;93300;False;FermÃ© Temporairement;2.388637900000049;48.9251375
2977;March 16, 2020;True;Centre Social et Culturel les Coutures;37 Rue Jules Ferry, 93170 Bagnolet, France;Bagnolet;93170;False;FermÃ© Temporairement;2.4170383000000584;48.858049
2877;March 16, 2020;True;Association des Femmes de la BoissiÃ¨re (AFB);233 Boulevard Aristide Briand, 93100 Montreuil, France;Montreuil;93100;False;FermÃ© Temporairement;2.456135099999983;48.8770579
5812;March 16, 2020;True;Epicerie Bondy SolidaritÃ©s;154 Rue Roger Salengro, 93140 Bondy, France;Bondy;93140;Inconnu;FermÃ© Temporairement;2.4766746999999896;48.895205
2694;March 16, 2020;True;Maison de la Justice et du Droit du Blanc-Mesnil;7 Rue Emile Kahn, 93150 Le Blanc-Mesnil, France;Le Blanc-Mesnil;93150;False;FermÃ© Temporairement;2.463118799999961;48.941654
4739;March 16, 2020;Inconnu;MusÃ©e de lâ€™Air et de lâ€™Espace du Bourget;Le Bourget Airport, 3 Esplanade de l'Air et de l'Espace, Dugny, France;Dugny;93440;False;FermÃ© Temporairement;2.435546400000021;48.9477929
2954;March 16, 2020;Inconnu;Centre Socioculturel des Epinettes;19 AllÃ©e des Epinettes, 93220 Gagny, France;Gagny;93220;False;FermÃ© Temporairement;2.56772490000003;48.87046839999999
6305;March 16, 2020;True;Maison des Parents;29 Rue Gabriel PÃ©ri, Saint-Denis, France;Saint-Denis;93200;Inconnu;FermÃ© Temporairement;2.355387299999961;48.93311980000001
2803;March 16, 2020;True;AIDES Bobigny;AIDES, Rue Carnot, Bobigny, France;Bobigny;93000;False;FermÃ© Temporairement;2.45111559999998;48.9073317
2745;March 16, 2020;True;La Maison de l'Emploi;2 Quai de la Marine, 93450 L'ÃŽle-Saint-Denis, France;L'ÃŽle-Saint-Denis;93450;False;FermÃ© Temporairement;2.340554699999984;48.93625509999999
7121;March 16, 2020;False;Maison de l'Emploi d'Epinay;32-34 Avenue Salvador Allende, 93800 Ã‰pinay-sur-Seine, France;Ã‰pinay-sur-Seine;93800;Inconnu;FermÃ© Temporairement;2.30920279999998;48.9566706
7122;March 16, 2020;False;Maison de l'Emploi de Villetaneuse;2 Rue de l'UniversitÃ©, 93430 Villetaneuse, France;Villetaneuse;93430;Inconnu;FermÃ© Temporairement;2.342402399999969;48.9595466
7123;March 16, 2020;False;Maison de l'Emploi de Pierrefitte-sur-Seine;8 Avenue LÃ©nine, 93380 Pierrefitte-sur-Seine, France;Pierrefitte-sur-Seine;93380;Inconnu;FermÃ© Temporairement;2.3589068;48.96235249999999
7132;March 16, 2020;False;Maison de l'Emploi de la Plaine;3 Rue de la Procession, Saint-Denis, France;Saint-Denis;93210;Inconnu;FermÃ© Temporairement;2.362518399999999;48.9119905
7133;March 16, 2020;False;Maison de l'Emploi de La Courneuve;17 Place du Pommier de Bois, La Courneuve, France;La Courneuve;93120;Inconnu;FermÃ© Temporairement;2.3905948000000308;48.9281395
7134;March 16, 2020;False;Maison de l'Emploi d'Aubervilliers;62 Avenue de la RÃ©publique, 93300 Aubervilliers, France;Aubervilliers;93300;Inconnu;FermÃ© Temporairement;2.38620149999997;48.90940930000001
7131;March 16, 2020;False;Maison de l'Emploi de Saint-Denis;5 Rue Jean JaurÃ¨s, Saint-Denis, France;Saint-Denis;93200;Inconnu;FermÃ© Temporairement;2.3591140999999425;48.9371666
3367;March 16, 2020;Inconnu;APES - Salle Emeraude;96-100 Rue Edouard Vaillant, Drancy, France;Drancy;93700;False;FermÃ© Temporairement;2.428206400000022;48.9263699
3051;March 16, 2020;True;Maison de quartier des Quatre-Chemins - antenne Vaillant;42 Avenue Edouard Vaillant, 93500 Pantin, France;Pantin;93500;False;FermÃ© Temporairement;2.3945779000000584;48.9012166
6974;March 16, 2020;True;Maison de quartier des Quatre-Chemins - antenne Diderot;148-150 Avenue Jean JaurÃ¨s, Pantin, France;Pantin;93500;Inconnu;FermÃ© Temporairement;2.397259399999939;48.90811659999999
2987;March 16, 2020;Inconnu;Antenne Bel PÃªche;12 Rue Paul Doumer, Montreuil, France;Montreuil;93100;False;FermÃ© Temporairement;2.456339399999933;48.8604461
5197;March 16, 2020;Inconnu;MÃ©diathÃ¨que AndrÃ© Breton;1 Rue Bordier, Aubervilliers, France;Aubervilliers;93300;False;FermÃ© Temporairement;2.385886199999959;48.9024729
2988;March 17, 2020;True;CSF d'Aulnay-sous-Bois;7 Chemin de Roissy en France, Aulnay-sous-Bois, France;Aulnay-sous-Bois;93600;False;FermÃ© Temporairement;2.4916987999999947;48.9504831
5832;March 17, 2020;False;EmmaÃ¼s Connect Saint-Denis;47 Rue Jean JaurÃ¨s, 93200 Saint-Denis, France;Saint-Denis;93200;Inconnu;FermÃ© Temporairement;2.361846000000014;48.9363123
5632;March 17, 2020;True;PÃ´le HygiÃ¨ne du Secours Populaire;7 Rue Jacques Duclos, Saint-Denis, France;Saint-Denis;93200;Inconnu;FermÃ© Temporairement;2.3488082999999733;48.94302099999999
5667;March 17, 2020;True;Boutique Vestimentaire du Secours Populaire;9/11 Rue GÃ©nin, 93200 Saint-Denis, France;Saint-Denis;93200;Inconnu;FermÃ© Temporairement;2.354574200000002;48.9295724
5241;March 17, 2020;True;Coeur de fringues;14 Avenue de la RÃ©publique, Rosny-sous-Bois, France;Rosny-sous-Bois;93110;False;FermÃ© Temporairement;2.484600199999932;48.87118419999999
5046;March 17, 2020;True;CCAS de Montfermeil;1b Impasse Agard, Montfermeil, France;Montfermeil;93370;False;Ouvert;2.570653600000014;48.901701
2751;March 17, 2020;True;Mission Locale Intercommunale de La Courneuve;17 Place du Pommier de Bois, 93120 La Courneuve, France;La Courneuve;93120;False;FermÃ© Temporairement;2.3905948000000308;48.9281395
2976;March 17, 2020;Inconnu;Centre Social et Culturel la Fosse aux Fraises;17-25 Rue de la Capsulerie, Bagnolet, France;Bagnolet;93170;False;FermÃ© Temporairement;2.4201156999999967;48.86389959999999
2956;March 17, 2020;Inconnu;Centre Social et Culturel Anne Frank;61 Rue Girardot, 93170 Bagnolet, France;Bagnolet;93170;False;FermÃ© Temporairement;2.427347499999996;48.87385450000001
2958;March 17, 2020;True;Centre Guy Toï¬€oletti;14 Rue de l'Ã‰pine ProlongÃ©e, Bagnolet, France;Bagnolet;93170;False;FermÃ© Temporairement;2.42622270000004;48.863273
2959;March 17, 2020;Inconnu;Centre Social et Culturel Pablo Neruda;36 Rue Pierre et Marie Curie, 93170 Bagnolet, France;Bagnolet;93170;False;FermÃ© Temporairement;2.424842300000023;48.8706177
4695;March 17, 2020;True;Cours Ã  la Maison de Quartier de la Plaine - AAFP;5 Rue Saint-Just, Saint-Denis, France;Saint-Denis;93210;False;FermÃ© Temporairement;2.360880400000042;48.9079779
3031;March 17, 2020;True;Cours Ã  la Bourse du Travail - AAFP;9/11 Rue GÃ©nin, Saint-Denis, France;Saint-Denis;93200;False;FermÃ© Temporairement;2.354574200000002;48.9295724
2802;March 17, 2020;True;AIDES Saint-Denis;22 Rue Suger, 93200 Saint-Denis, France;Saint-Denis;93200;False;FermÃ© Temporairement;2.347742799999992;48.9388387
5333;March 17, 2020;True;Rest'Auber;7 AllÃ©e Henri Matisse, Aubervilliers, France;Aubervilliers;93300;False;FermÃ© Temporairement;2.397671899999977;48.9145451
5855;March 18, 2020;Inconnu;EDI l'OdyssÃ©e;6 Boulevard Gutenberg, Livry-Gargan, France;Livry-Gargan;93190;Inconnu;FermÃ© Temporairement;2.5204157000000578;48.912241
5856;March 18, 2020;True;Service RÃ©fugiÃ©s;261 Rue de Paris, Montreuil, France;Montreuil;93100;Inconnu;FermÃ© Temporairement;2.416648900000041;48.8543207
4736;March 18, 2020;True;MÃ©morial de la Shoah de Drancy;110-112 Avenue Jean JaurÃ¨s, 93700 Drancy, France;Drancy;93700;False;FermÃ© Temporairement;2.4532497999999805;48.9189893
4747;March 18, 2020;True;MusÃ©e d'art et d'histoire Paul Eluard;22 bis Rue Gabriel PÃ©ri, Saint-Denis, France;Saint-Denis;93200;False;FermÃ© Temporairement;2.356038500000068;48.9321459
3352;March 19, 2020;True;Secours Populaire - comitÃ© d'Aubervilliers;8 Rue Firmin GÃ©mier, 93300 Aubervilliers, France;Aubervilliers;93300;False;FermÃ© Temporairement;2.3819597000000385;48.909826
3376;March 19, 2020;Inconnu;Secours Populaire - ComitÃ© de Villepinte;3 Rue Manet, Villepinte, France;Villepinte;93420;False;FermÃ© Temporairement;2.5536580000000413;48.952058
2843;March 19, 2020;Inconnu;Secours Populaire - comitÃ© de Livry Gargan;4 rue Henri Dunant Livry-Gargan, France;Livry-Gargan;93190;False;FermÃ© Temporairement;2.536117999999988;48.91923000000001
3358;March 19, 2020;Inconnu;Secours Populaire - ComitÃ© de Bagnolet;18 Rue Pierre et Marie Curie, 93170 Bagnolet, France;Bagnolet;93170;False;FermÃ© Temporairement;2.424474499999974;48.8699346
6862;March 19, 2020;True;PMI Croix Nobillon;1 Rue de la Croix Nobillon, Aulnay-sous-Bois, France;Aulnay-sous-Bois;93600;Inconnu;Ouvert;2.5082038000000466;48.9455296
6850;March 19, 2020;True;PMI Lahaye;3 Rue AdÃ©laÃ¯de Lahaye, Bagnolet, France;Bagnolet;93170;Inconnu;Ouvert;2.418088099999977;48.86741259999999
6852;March 19, 2020;True;PMI LÃ©on Blum;20 Avenue LÃ©on Blum, Bondy, France;Bondy;93140;Inconnu;Ouvert;2.4796539999999823;48.9162168
6874;March 19, 2020;True;PMI Salengro;110 Rue Roger Salengro, Drancy, France;Drancy;93700;Inconnu;Ouvert;2.4359922999999526;48.9178377
6868;March 19, 2020;True;PMI Orgemont;120 Rue d'Orgemont, Ã‰pinay-sur-Seine, France;Ã‰pinay-sur-Seine;93800;Inconnu;Ouvert;2.2951243999999638;48.9538455
6887;March 19, 2020;True;PMI Pierre-Rouques;64 Avenue Jacques Demolin, Le Blanc-Mesnil, France;Le Blanc-Mesnil;93150;Inconnu;Ouvert;2.464945800000009;48.9362645
6888;March 19, 2020;True;PMI Danton;14 Rue Danton, Le PrÃ©-Saint-Gervais, France;Le PrÃ©-Saint-Gervais;93310;Inconnu;Ouvert;2.4046756000000187;48.8841824
6897;March 19, 2020;True;PMI Sully;93 Avenue Sully, Livry-Gargan, France;Livry-Gargan;93190;Inconnu;Ouvert;2.525694299999941;48.91756789999999
6899;March 19, 2020;True;PMI Berthe Morisot;11 Rue Berthe Morisot, Montfermeil, France;Montfermeil;93370;Inconnu;Ouvert;2.55860430000007;48.90433460000001
6901;March 19, 2020;True;PMI Sergent Bobillot;13 Rue du Sergent Bobillot, Montreuil, France;Montreuil;93100;Inconnu;Ouvert;2.434907199999998;48.856622
6844;March 19, 2020;True;PMI Parat;3 AllÃ©e de la PrÃ©voyance, Romainville, France;Romainville;93230;Inconnu;Ouvert;2.4370338999999603;48.8914634
6926;March 19, 2020;True;PMI Cornet;10 Rue EugÃ¨ne et Marie-Louise Cornet, Pantin, France;Pantin;93500;Inconnu;Ouvert;2.405962999999929;48.8926444
6931;March 19, 2020;True;PMI Marnaudes;59 Rue Philibert Hoffmann, Rosny-sous-Bois, France;Rosny-sous-Bois;93110;Inconnu;Ouvert;2.486519100000009;48.8821013
6917;March 19, 2020;True;PMI Henri-Barbusse;4 Rue Henri Barbusse, Saint-Ouen, France;Saint-Ouen;93400;Inconnu;Ouvert;2.3315853999999945;48.90784139999999
6918;March 19, 2020;True;PMI CrÃ©tier;1 Rue Auguste Cretier, Sevran, France;Sevran;93270;Inconnu;Ouvert;2.529008500000032;48.9386299
6910;March 19, 2020;True;PMI Rougemont;8 Rue Pierre Brossolette, Sevran, France;Sevran;93270;Inconnu;Ouvert;2.5132284000000027;48.93492029999999
6937;March 19, 2020;True;PMI Moulin Neuf;1 Rue des Merisiers, Stains, France;Stains;93240;Inconnu;Ouvert;2.392532200000005;48.9527419
6945;March 19, 2020;True;PMI Salvador Allende;10 Avenue Salvador Allende, Villepinte, France;Villepinte;93420;Inconnu;Ouvert;2.5488909000000604;48.95557669999999
6857;March 20, 2020;True;PMI Jacqueline de Chambrun;3b Rue Bengali, Aubervilliers, France;Aubervilliers;93300;Inconnu;FermÃ© Temporairement;2.368687700000009;48.9167794
6858;March 20, 2020;True;PMI Jean Aupest;1 AllÃ©e du Merisier, Aulnay-sous-Bois, France;Aulnay-sous-Bois;93600;Inconnu;FermÃ© Temporairement;2.4963010000000168;48.9521272
6851;March 20, 2020;True;PMI Pierre et Marie Curie;70 Rue Pierre et Marie Curie, Bagnolet, France;Bagnolet;93170;Inconnu;FermÃ© Temporairement;2.425090100000034;48.8728823
6849;March 20, 2020;True;PMI MÃ©lanie Klein;42 Boulevard FÃ©lix Faure, Aubervilliers, France;Aubervilliers;93300;Inconnu;FermÃ© Temporairement;2.384792100000027;48.90326329999999
6859;March 20, 2020;True;PMI Gros Saule;4b Rue du Docteur Jean Perlis, Aulnay-sous-Bois, France;Aulnay-sous-Bois;93600;Inconnu;FermÃ© Temporairement;2.519242800000029;48.95309719999999
6860;March 20, 2020;True;PMI Galion;7 Rue Christophe Colomb, Aulnay-sous-Bois, France;Aulnay-sous-Bois;93600;Inconnu;FermÃ© Temporairement;2.497850200000016;48.9551043
6861;March 20, 2020;True;PMI Tourville;51 Rue Edgar Degas, Aulnay-sous-Bois, France;Aulnay-sous-Bois;93600;Inconnu;FermÃ© Temporairement;2.495076499999982;48.9565232
6863;March 20, 2020;True;PMI ChÃªne Pointu;52 AllÃ©e du ChÃªne Pointu, Clichy-sous-Bois, France;Clichy-sous-Bois;93390;Inconnu;FermÃ© Temporairement;2.544767200000024;48.9025281
6864;March 20, 2020;True;PMI Victor Hugo;6 AllÃ©e Victor Hugo, Clichy-sous-Bois, France;Clichy-sous-Bois;93390;Inconnu;FermÃ© Temporairement;2.544046200000025;48.9077642
6865;March 20, 2020;True;PMI Verdun;43 Avenue de Verdun, Bondy, France;Bondy;93140;Inconnu;FermÃ© Temporairement;2.4935806999999386;48.90300299999999
6867;March 20, 2020;True;PMI Jean Moulin;2 Avenue Jean Moulin, Clichy-sous-Bois, France;Clichy-sous-Bois;93390;Inconnu;FermÃ© Temporairement;2.555767100000025;48.9070355
6869;March 20, 2020;True;PMI Rue de Paris;73 Rue de Paris, Ã‰pinay-sur-Seine, France;Ã‰pinay-sur-Seine;93800;Inconnu;FermÃ© Temporairement;2.309655799999973;48.9540659
6873;March 20, 2020;True;PMI Henri Barbusse;23 Rue Henri Barbusse, Gagny, France;Gagny;93220;Inconnu;FermÃ© Temporairement;2.530848699999978;48.88539159999999
6875;March 20, 2020;True;PMI Saint-Stenay;100 Rue Saint-Stenay, Drancy, France;Drancy;93700;Inconnu;FermÃ© Temporairement;2.4226141000000325;48.92139419999999
6881;March 20, 2020;True;PMI Gustave Caillebotte;10 Rue Gustave Caillebotte, Ã‰pinay-sur-Seine, France;Ã‰pinay-sur-Seine;93800;Inconnu;FermÃ© Temporairement;2.3023447000000488;48.96096439999999
6882;March 20, 2020;True;PMI 18 juin 1940;19 Rue du 18 Juin, Gagny, France;Gagny;93220;Inconnu;FermÃ© Temporairement;2.555816499999992;48.8781245
